tweet,ironic
a los que votan https://t.co/nwwze1hCE9,1
@DavisZone ¿qué es el MOP?   #sarcasmo,1
Yo estaba esperando que #Correa se ponga los sandwiches después de la misa y los 10 dólares #Ironía   #ParqueBicentenario,1
"@JCTapiaLMB En teoria estamos en tiempo de paz, JCV prometio devolvernos paz y no mas sobresaltos. No se quejen.... #sarcasmo",1
Nadie lo entiende le quedo fobia al agua offshore un brazo menos #Sarcasmo  #MiFrasePastillera,1
"Vaya, no me esperaba para nada lo que ocurre en Fairy Tail 437. #Sarcasmo",1
"@jordievole @olgarodriguezfr  la cuestión  es que los mossos  son  malos, aseguran fuentes del caso #ironia #senegal",0
¡A crecer futbolísticamente al #LAGalaxy! ¡Buena @OficialGio! #sarcasmo,1
Un Aplauso para la gente que usa Facebook y Twitter como lugar donde desahogarse. #Ironia-,0
¿Alguien sabe si el fiscal Chavarría sigue vivo? Trabaja aún en el MP? #sarcasmo,1
"Tanto se sacrificó en la batalla libertadora frente a los españoles, hoy casi todo un país es hincha de los equipos de España... #Ironia",1
@Jadouken10 @xulaypunto Claro. Franco se mató a horas extras apretando tornillos en la SEAT. El mayor trabajador de España! #Ironia,1
Prorróga indefinida? Se imaginan cuando vayan perdiendo en las parlamentarias? Eso parece un ensayo https://t.co/bBL5P6KIzB,1
"No, al chile? #sarcasmo https://t.co/aLzkSU6e7h",1
...como subirte al freeway en bicicleta! #filosofiadelacalle #StreetFighter #Sarcasmo,1
"@Gurusblog Mierda, yo ahora también estoy en un cajero sacando para el finde. ¡Sálvese quien pueda! #ironía",0
"""Yo también me he dormido en la tarde, y me he levantado asustado creyendo que es otro día."" #Sarcasmo",1
Todo bien con su tiempo. Pero #IroniaDeLaVida #ironia es que todavía haya gente que deje el diego en la iglesia. #Amen,1
"@Notilabve será q los borrachos defiende sus derechos etílicos,y reclama con la contundencia q no han tenido otros factores sociales #Ironía",1
Ahora hablas a la gente sobre Tomorrowland y por la cara te dicen de no se que fiesta en Belgica. Putos antidisney. #Sarcasmo,0
"Que putada esa gente de tuiter que no sigue a quien ellos quieren si no que, por lo que sea, se les impone...normal que se quejen... #Ironia",1
"@noranbel hay Nori x favor si era ""Logico"" como no ibas a saber? #Sarcasmo jaaja igual no hablaba d vos! Pero q final che :O",1
"Los que salen en la portada del pro suelen ganar el balón de oro, este año sale Morata, ahí lo dejo... #Sarcasmo",1
"@Ainhoa_Hidalgo es gracioso porque si que hay nubes, de hecho no se ven las perseidas, lo contrario que tu dices. #ironía #irony 😂",1
@alcaldia_ss @nayibbukele yo hubiera preferido que izara la bandera de s.s. #sarcasmo,1
"@iDimeVenado #apocopierde #sarcasmo #perdí #muycabron #andorota #puesyaque ,Te entiendo Jajajaja pero bueno yo salí con la frente en alto",1
@edwinperes120  #sarcasmo cuando tu mama te dice quien se comio la torta de la nevera y tu dices nose y culpas al perro que cosas no,1
"Publicad cuándo os vais de vacaciones y dónde dejáis la llave de emergencia.
#Ironia 
#MiCasaAsalvo http://t.co/VknvgrVg17",1
"@AlejandroVnzf1 Pobre, no? Todo le pasa a él! #Sarcasmo",1
"Los Gays ya pueden adoptar y no los veo haciendo borlote...o como no tiene que ver con adoptar cachorritos no les preocupa??

#sarcasmo",1
"Atención : por la roja a neymar anoche la conmbol analiza suspender la cancha de boca, ampliaremos #Ironia",1
Ya tendremos tiempo de ganar la copa América cuando la organicemos #sarcasmo... El real objetivo las eliminatorias... El cuento de siempre,1
Todos los candidatos violaron leyes electorales. Gane quien gane tendremos legisladores que no respetan la ley #ironia #Eleccion2015 #INE,1
"Nada che, no más me mostraste un mensaje del pibe que odiamos pero nada más #ironía",1
"@willynaves y carne tiene 400 me gusta. Oye, pero arte puro y duro #ironia",1
"@Zopokx Y nunca he firmado nada, ¿pero por qué no hacemos una petición en @Change para que lo arreglen y lo corrijan? Dog-feeding XD #Ironía",1
"@XSalaimartin @versiorac1 https://t.co/K6EgL3J9I6 aquesta impressió la vaig tenir fa dies, abans del referendum, veient actitud d la Troika",1
"Uno entes un millón!!!  
#Sarcasmo #verdad",1
"Que difícil es decir chau, porque cuando vos decís basta el otro q se harto de boludiarte quiere aguantarte! #Ironia",1
"Si eres capaz de leer lo suficiente, puedes ver televisión sin temor a contagiarte de estupidez... 
#sarcasmo",1
La soledad no resulta tan mala compañera!!! Por lo menos no te deja!!! #Ironía ... Lo leí y me gustó jaaa,1
La Cámpora planea ir por las intendencias bonaerenses... No sabía que ellos eran un partido y que podían presentar candidatos... #Ironía,1
Si vas a cometer #Errores que sean nuevos... #HeDicho #Sarcasmo,1
De consumarse también el fracaso en #CopaOro quedará claro que @MiguelHerreraDT no es para estar en el TRICOLOR. #piojometeme #sarcasmo,1
"Concejero =da concejos, consejeros=pertenece a un consejo directivo o grupo  #ironia #noseescribir",1
"Si no ponemos muchos nuestro nombre real en las redes sociales, es por seguridad, ¿Cierto? Gracias Facebook por obligarnos #sarcasmo",1
"@Borja_Manso Hombre, lo mismo es verdad... Como la infanta tampoco sabía lo que hacía su marido. #ironia",1
@Marta_catalonia Millor aquest patrocini que Qatar... #Ironia,1
Tranquilos el amarre del DA LIANG es reciente #sarcasmo aqui mi prueba https://t.co/wcVEU3b9Me,1
El uso del #sarcasmo podría volvernos más creativos. http://t.co/bvSMNmOLgD #Psicología,1
@pmarsupia Google adwords por el SI? Que raro! #sarcasmo,1
O.O ¿Cuál crisis? #sarcasmo  https://t.co/o2e1roJp9a,1
"#Ironía Invita diputado a alcaldes y funcionarios a no autorizarse ""bonos"" o compensaciones por fin de mandato http://t.co/L5LiCk5KEi",0
#Ironía Se ponen paranoicos por el desabasto de gasolina pero siempre andan en la reserva. #ThisIsMéxico,0
Diran que es PhotoShop... insisto menos mal somos pocos #Sarcasmo #GuayaquilProtesta https://t.co/DYeHLE3OL0,1
@rub_lc pero tu seguro que lo hubieras hecho genial y la URSS fue un desastre y una basura #ironia,1
"No sé porque pero tengo ganas de verte, no te he dicho para qué, solo quiero verte tal vez sea para abrazarte, besarte o golpearte #Sarcasmo",1
"Que Ironica Es La Vida...!!!
Uno Queriendo A Alguien Y Ese Alguien Queriendo A Alguien Mas...!!!
Eso Es Una #Ironia",0
#ReynosaFollow aqui otro logro de las Reformas #Sarcasmo http://t.co/lr4aqbr19z,1
Seguro Alvaro Uribe está detrás de esto... #ironia  https://t.co/fjp3GrpfO5,1
😫Mae pero que preciosas se ven esas cdjs 2000nxs y por allá ese djm 900nxs😏😏😏 pero siaa la guila la cago😩 #sarcasmo👸😻 http://t.co/wCirehtklO,1
"ptm, que buena forma de empezar el puto día #Sarcasmo",1
@DjArthurC Arthur Koestler utilizó escribió #sarcasmo sobre personas como @komandante1982 yo solo sigo su trabajo. oscuridad a mediodía,1
Así tal cual....  #frases #mujeres #sarcasmo #facebook http://t.co/2N4U0loUWk,0
y que ayer hubo elecciones la gente si habla paja jajajaja #sarcasmo,1
La gente se vuelve patriota fuera de la patria. #ironia,1
Aquí esperando otro Godínez proveniente de @FuerzaMonarca para mi @atlasfc #Draft2015 #Sarcasmo,1
"@Martin_Peak @blythe_club Ahora habría d decir eso d: ""Cualquier parecido cn ETA es pura coincidencia"". ¿Será q no saben q son ETA? #Ironía",1
Tuve una jevita así y ahora no puede tener hijos #Ironía  https://t.co/3il3mObWRW,0
@alain7_89 tenéis un estilo sujetando la copa #ironia,1
"*Deuda.*
#Viñetas #Humor #Crítica #Ironía http://t.co/8N0RWV7Ehf",1
Hoy dia hay personas brutas con telefonos inteligentes. #Ironia,0
Prefiero aprenderme las leyes antes que los tipos de créditos #sarcasmo.,1
@_amparogarcia_ @JavierAsinver trabajo para todos!!!! Que paguen los ricos!!!!! #ironia,1
Malditos autónomos: os habéis cargado este país! #ironía https://t.co/e2poACK94e,1
@SartiR11 #sarcasmo puro!!! #debatesantafe #lifschitzgobernador,1
"¡Las Kermesse son una reproducción de las desigualdades!
#sarcasmo
http://t.co/kfuoQpLxqO",1
"Es q tiene la economía catalana + q saneada, q a nadie le falta ni gloria.Vamos a reprocharle el capricho? 
#ironía  https://t.co/UT0V8TSZ20",1
Así son en los estates https://t.co/E0eRWvQMBj,1
"@GegeRpz muchos méritos encimas, ya era hora de ascender, tipo #sarcasmo",1
"Si te planta en su viaje de verano, si a todo #chuckbass #GossipGirl  #sarcasmo",1
Que la chingada! #mujeres #sarcasmo #facebook http://t.co/iHAn5qG7nQ,1
"#vocabulario JUERNES 
Días de la semana 
¡Ya es juernes! #ironía  (jueves+viernes) 
¡Casi es fin de semana! 
A... http://t.co/tk8Ou7bhSH",1
Aqui aparecen personajes comunes! Gente muy preocupada por nuestro bienestar #sarcasmo #obvio #NosQuierenJoder https://t.co/pdSj8iyzVE,1
He sido victima de los Bugs de ACUnity #Sorpresa #NoMeLoEsperaba #Ironia #MuchoHabiaTardaoYa,1
"EXAGERADA
#SARCASMO @soypdcorgullo  @villalobossebas  #MTVTeDoyVillalobos  https://t.co/BYDKTyIrfN",1
A veces las excusas de los hombres son mentiras disfrazadas #sarcasmo,1
@Antonio_ChavesB en Miami ? #sarcasmo #tuitsinaportecultural,1
"Con tanto ingeniero civil industrial cerca espero  contagiarme y aprender algo acerca de ""economia"" #Sarcasmo",1
Suena Verdú. #ironia on,1
"@LekaconK Jejejjj ¿Tienes dudas o #Ironía ? Xd al alcalde d León que ya se lo podia comer el ""León"" a el",1
#FelizDomingo yoi chamuyando chicas 😊😊 #Sarcasmo #monumentoalpelotudoque @asinopelotudo http://t.co/gmIyZnGm2Z,1
"@MarEstaLindaLa @YeseniaRiveraSV @Celitamaria pobre Blatter: calumnias!igual que a Montes, Fito Zelaya&amp;cía. #secarcajea #sarcasmo #yaerahora",1
#ironía UDI estamos en contra de l aborto pero a favor de las operaciones de apendicitis repetitivas  #aborto3causales,1
Que pibe capo la verdad habria que aplaudirlo #Sarcasmo,1
"El chiste del dia por cortesía de:

  #sarcasmo https://t.co/wEgGoCZ4mr",1
@WennPaul_ A mi me toca en Planeta Futbol 😥 &lt;---- #Sarcasmo en ese emoticon jajaja,1
"#Ironia PJ pide levantamiento de inmunidad de Luis Galarreta x delito de peculado y su lema de campaña era ""A mi nadie me rompe la mano"" xD",1
"Critican al impuesto a la herencia, y ni saben del tema.. #Ironía",1
"Jajaja qué risa, #ironia http://t.co/arCA7QdDI1",1
VICTORION de @paulabadosa15 esta niñita tiene pinta de ser un paquete #modobichaON #IRONIA #POWER,0
Hoy tengo muchos seguidores sin embargo probablemente mañana ya no habrá ninguno. #sarcasmo,1
@Infosensible @Moragasanti Per mi la notícia és que algú es vulgui casar amb aquest home. #Ironia,1
@ElHuffPost ¿Y para saberlo es necesario escoger de modelo a la vecina del sexto? #Ironía,1
"El tema principal de Twitter esta semana son jóvenes quejándose de que tienen muchos exámenes mientras pierden el tiempo en Twitter
#Ironía",1
"Ahí tienen al artista sorpresa"" El Sr Cobranza"" Cuanto cobró Bersuit x estar haciendo eso en la @CasaRosadaAR? #Ironia #VivaLaPatria",1
"""La vinotinto nos une, pero un pollo por persona nos separa""!.  #Ironía #Vinotinto asi si!. @Jorgeartigas",1
"Wuaooo' Que Lindo Novioo Me Gastoo @LouisAngelRD 

#Sarcasmo",0
"Y aquí una cátedra de como se debe de responder, siempre con #humor...

...Siempre con #sarcasmo =) http://t.co/DWfaSNAldN",1
"Ahora en los sorteos de avales para las elecciones todos los números tienen poderes sobrenaturales...
#sarcasmo me gusta el 69",1
No vale cambiar la sonrisa si el veneno es el mismo. #sarcasmo http://t.co/3jCNho9rJA,1
Porq la gente choca en una Autopista? Y encima tiene 3 carriles... #Ironia,1
"@pablo_iglesias_ fiel a sus convicciones y honestidad cargará contra la imputada y corrupta @Ainhat.

#Ironia",1
"He cargado otra pista, ""Borbotones MX 5"", en @spreaker #diversion #humor #musica #mexico #sarcasmo https://t.co/SXm85aPNck",1
"@Unodien pucha si, o #sarcasmo",1
"#RIFLEDAMUS Te banco ""Astróloga mente"" aunque seas del Bojo de neuquén #humor #ironia #GenteComoTu #Genious",1
"Por wa, define valiente #Ironía #Gilipollas #A",0
"Una cuenta, unos ánimos que madre mía eh #ironia #LOL",1
Por esas personas que aman el #Sarcasmo al igual yo. ¤'-')/,1
"-""Tienes cara de no tener amigos""
-¿Si? ¿Que mas dice mi cara? De verdad quiero saber, #sarcasmo",1
@rocoga17 @Pajaropolitico @realDonaldTrump @carlosslim uuuu no aguantan #sarcasmo,1
que bueno que el tibu se apuro a contratar a cervantes para cubrir a leiton......#sarcasmo,1
@AlvaroGoo Le falto el otro HT #ironía jajajja,1
@trafficVALENCIA @aca_pella trabajan de 8:00 a.m. a 5:00 p.m. Y SIN LLUVIA. #sarcasmo,1
Amor de madre??#ironia http://t.co/Y6rbR48ktt,1
@SOYMIGUELYT ya ya yaaa... Me pasa siempre eso de seguir a alguien sin querer y justo dejarle de seguir cuando me sigue. #Ironía,1
"...y aqui, en el territorio, la mayoria de los venezolanos van por Windows 95. #IRONIA",1
"Ante todo transparencia y dialogo... @ruben_alfaro Gran forma de escuchar a tu pueblo, sigue así... #ironia #Elda http://t.co/ghjZgIXXKB",1
"Desde que se ha anunciado la marcha de Casillas, ha aparecido varias veces en mi TL este tuit promocionado:
#ironía http://t.co/bT6LMlu3NM",0
"Cómo se cura una herida? 
#Ironia",1
Conozco a tanta gente que cuando necesito a alguien solo aparece ella  #sarcasmo,1
Un piloto volteó las torres gemelas en 2001  y casi 14 años después una gemela volteó a dos pilotos... @VXipolitakisOK    #Ironia,1
Estan viendo que ese es su Maldito fuerte y ahi les abren el pasooo👏👏👏 bien GUINDAS asi lo van a lograr muy bieeen☺ #sarcasmo #enojadisima,1
"Al parecer la #Senain por sacar tambien algo sobre #HackingTeam estan bajo ataque #ironia
Muchos por la caida de... http://t.co/eaZfJIv5Qi",0
Lo bueno es que el Fiscal le dio una chumpa al Papa... #Sarcasmo,0
"- ¿En qué trabajas?
- Soy supervisor en un supermercado, ¿y tú?
- Soy supertaxista en un supercoche.

#Sarcasmo 😒",1
Los griegos dicen que por el culo no #Ironia #Greferendum #Troika #Oxi https://t.co/H5UWUVzzdH,1
"@mangelrogel #sarcasmo, entonces la tienes enana xD",1
"està molt bé el resum de ""en capitulos anteriores"" de GoT per saber per on anirà la trama del capitol #got #no #ironia",1
"#SabadoDeGanarSeguidores la vida no gira en torno a eso, quien te sigue y quien no. Sigueme si tengo razon.. Ahahahahaha #Sarcasmo",1
OJALA TE CALMES. Besito ♥ https://t.co/tHJSIOBfEO,1
"Formatear el cel sin respaldo y otras formas de ser estúpida.
Pasaré todo el día reinstalando aplicaciones y demás #FelizMartes #Sarcasmo",1
#SabadoDeGanarSeguidores Que tengo que hacer para llegar a los 700 seguidores? Desnudarme? Maltratar Animales? Jaja #Sarcasmo,1
@JoseKlauss @gerardsegarra @CasinoGranVia El póker esta que arde hace tiempo ya en España..por eso tantos viviendo fuera..#sarcasmo,1
Estabamos haciendo carteles de #NiUnaMenos y hubieron tres peleas en el sum jajajajaja #ironia,1
"""@EsDeSomeeCards: #Sarcasmo http://t.co/HRyGU8T2CL"" jajajaja",1
"Mañana se venderán muchas uñas postizas... 
#sarcasmo que partido",1
"Sero te amavi, Pulchritudo tam antiqua et tam nova ""Tarde te ame, Hermosura tan antigua y tan nueva"". #ironia",1
Yo en el Amors #sarcasmo #FelizLunes #YoYMisSarpadasGanasDe http://t.co/EfOnqLgZy4,1
Unos de los chicos de Manuela pide perdón ahora que tiene un cargo público por unos chistes sobre judíos. #ironía http://t.co/gCTUsTZwph,1
"#Ironia Cuando personas no tienen dinero para pagar un servicio que se les brinda, pero si para irse de farra con sus amigos.
#Sonrisa",1
"Tener que dimitir por tener una cuenta en twitter, y que no ocurra nada si tienes cuenta en suiza #Espana #Ironia #leyes #LeyMordaza #AsiNo",1
Agarrame que la mato!!  https://t.co/MSkkMzLWAX,1
"@Outconsumer 
No quieres admitir que era perfecto! 
Eres un hater, blasfemo! 
No eres un lover verdadero de CoD! 
...
#Ironía :D",1
Más que ironía parece de Humor negro... https://t.co/0gETcjiuVz,1
Tiemblo que jode... Me hice en los Pantalones #Sarcasmo.,1
@20m tal y como está el país me pregunto: ¿esa condena no atenta contra su libertad de expresión? #ironia,1
Cristian muy amablemente me va a acompanar a comprar ropa a villa del parque entrando negocio por negocio. Esta chocho. #ironia #loamo,1
He salido a la calle para ir a la notaría y puedo decir sin miedo a equivocarme que conviene salir con una rebequita que refresca. #Ironia,1
#ElAvionDeLaRoxyLlevaba la canción de un beso y una flor hay que triste!! #Sarcasmo,1
La nueva versión de los #4Fantásticos es vapuleada por la crítica profesional. ¡No me lo esperaba! #ironía,1
Para Ciudadanos contribuir al cambio es darle Andalucía a un partido que nunca la ha gobernado.. #ironia,1
"Venezuela es como cuando llueve con sol... Vivimos en el país más Rico del mundo, y a la vez, el más pobre #Ironía",1
"Delia dice que no le gusta estoooooooooooo JJJJJJJJJJJJJJJAAAAAAAAAA

#Sarcasmo  https://t.co/PiVZ15PpVR",1
¿Será muy ebrio tomarme una piscola un Lunes a las 6:10 am? #Ironía #NoLoHaré #TengoHambreYEncontréPisco,1
#Motivacion #sarcasmo todo es posible! Y para muestra #Chapo,0
"@omisiones1 @La_Cerca se agradece un trol ya de buena mañana, bienvenido. #sarcasmo #on",1
@RecoverPedro ¡¡¡Compartimos tu opinión!!! #ironia #derecho,1
"Bien raro, después que todos decían son pobrecitos hoy andan regalando Saldo #sarcasmo http://t.co/Bj3JCoh3Gg",1
"@AlejoMasterChef ""me parte el alma"" por el saint Honoré de @JacintoMchef jajaj #ironia #masterchefargentina",0
"@Chema_Rodri8 Que va, yo estoy cn la manta y el chaqueton #Ironia",1
"La enfermera me dijo de forma despectiva que tengo sobrepeso, ella me pidio ayudar para recoger su pluma por su gran paza 
#karma
#ironia",1
"#Ironia @NicolasMaduro hablando de ""DIVERSIFICACIÓN DEL PENSAMIENTO"". @maximo_sanchez @PJMetropolitano #VotaXelCambio http://t.co/QmWybTD1O6",1
